ms_subclass,lot_frontage,lot_area,mas_vnr_area,bedroom_abvgr,kitchen,garage_cars,yr_sold,total_bath,total_sf,porch_sf,has_porch,has_2fl,has_fireplace,has_extrms,ms_subclass^2,ms_subclass lot_frontage,ms_subclass lot_area,ms_subclass mas_vnr_area,ms_subclass bedroom_abvgr,ms_subclass kitchen,ms_subclass garage_cars,ms_subclass yr_sold,ms_subclass total_bath,ms_subclass total_sf,ms_subclass porch_sf,ms_subclass has_porch,ms_subclass has_2fl,ms_subclass has_fireplace,ms_subclass has_extrms,lot_frontage^2,lot_frontage lot_area,lot_frontage mas_vnr_area,lot_frontage bedroom_abvgr,lot_frontage kitchen,lot_frontage garage_cars,lot_frontage yr_sold,lot_frontage total_bath,lot_frontage total_sf,lot_frontage porch_sf,lot_frontage has_porch,lot_frontage has_2fl,lot_frontage has_fireplace,lot_frontage has_extrms,lot_area^2,lot_area mas_vnr_area,lot_area bedroom_abvgr,lot_area kitchen,lot_area garage_cars,lot_area yr_sold,lot_area total_bath,lot_area total_sf,lot_area porch_sf,lot_area has_porch,lot_area has_2fl,lot_area has_fireplace,lot_area has_extrms,mas_vnr_area^2,mas_vnr_area bedroom_abvgr,mas_vnr_area kitchen,mas_vnr_area garage_cars,mas_vnr_area yr_sold,mas_vnr_area total_bath,mas_vnr_area total_sf,mas_vnr_area porch_sf,mas_vnr_area has_porch,mas_vnr_area has_2fl,mas_vnr_area has_fireplace,mas_vnr_area has_extrms,bedroom_abvgr^2,bedroom_abvgr kitchen,bedroom_abvgr garage_cars,bedroom_abvgr yr_sold,bedroom_abvgr total_bath,bedroom_abvgr total_sf,bedroom_abvgr porch_sf,bedroom_abvgr has_porch,bedroom_abvgr has_2fl,bedroom_abvgr has_fireplace,bedroom_abvgr has_extrms,kitchen^2,kitchen garage_cars,kitchen yr_sold,kitchen total_bath,kitchen total_sf,kitchen porch_sf,kitchen has_porch,kitchen has_2fl,kitchen has_fireplace,kitchen has_extrms,garage_cars^2,garage_cars yr_sold,garage_cars total_bath,garage_cars total_sf,garage_cars porch_sf,garage_cars has_porch,garage_cars has_2fl,garage_cars has_fireplace,garage_cars has_extrms,yr_sold^2,yr_sold total_bath,yr_sold total_sf,yr_sold porch_sf,yr_sold has_porch,yr_sold has_2fl,yr_sold has_fireplace,yr_sold has_extrms,total_bath^2,total_bath total_sf,total_bath porch_sf,total_bath has_porch,total_bath has_2fl,total_bath has_fireplace,total_bath has_extrms,total_sf^2,total_sf porch_sf,total_sf has_porch,total_sf has_2fl,total_sf has_fireplace,total_sf has_extrms,porch_sf^2,porch_sf has_porch,porch_sf has_2fl,porch_sf has_fireplace,porch_sf has_extrms,has_porch^2,has_porch has_2fl,has_porch has_fireplace,has_porch has_extrms,has_2fl^2,has_2fl has_fireplace,has_2fl has_extrms,has_fireplace^2,has_fireplace has_extrms,has_extrms^2,lot_shape_IR2,lot_shape_IR3,lot_shape_Reg,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,land_slope_Mod,land_slope_Sev,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,exter_qual_Fa,exter_qual_Gd,exter_qual_TA,foundation_CBlock,foundation_PConc,foundation_Stone,central_air_Y,kitchen_qual_Fa,kitchen_qual_Gd,kitchen_qual_TA,garage_cond_Fa,garage_cond_Gd,garage_cond_Po,garage_cond_TA,paved_drive_P,paved_drive_Y
80.0,78.0,12090.0,74.0,3.0,1.0,2.0,2007.0,3.5,2453.0,527.0,1.0,1.0,0.0,1.0,6400.0,6240.0,967200.0,5920.0,240.0,80.0,160.0,160560.0,280.0,196240.0,42160.0,80.0,80.0,0.0,80.0,6084.0,943020.0,5772.0,234.0,78.0,156.0,156546.0,273.0,191334.0,41106.0,78.0,78.0,0.0,78.0,146168100.0,894660.0,36270.0,12090.0,24180.0,24264630.0,42315.0,29656770.0,6371430.0,12090.0,12090.0,0.0,12090.0,5476.0,222.0,74.0,148.0,148518.0,259.0,181522.0,38998.0,74.0,74.0,0.0,74.0,9.0,3.0,6.0,6021.0,10.5,7359.0,1581.0,3.0,3.0,0.0,3.0,1.0,2.0,2007.0,3.5,2453.0,527.0,1.0,1.0,0.0,1.0,4.0,4014.0,7.0,4906.0,1054.0,2.0,2.0,0.0,2.0,4028049.0,7024.5,4923171.0,1057689.0,2007.0,2007.0,0.0,2007.0,12.25,8585.5,1844.5,3.5,3.5,0.0,3.5,6017209.0,1292731.0,2453.0,2453.0,0.0,2453.0,277729.0,527.0,527.0,0.0,527.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
60.0,96.0,12539.0,468.0,4.0,1.0,4.0,2008.0,3.5,4410.0,422.0,1.0,1.0,0.0,1.0,3600.0,5760.0,752340.0,28080.0,240.0,60.0,240.0,120480.0,210.0,264600.0,25320.0,60.0,60.0,0.0,60.0,9216.0,1203744.0,44928.0,384.0,96.0,384.0,192768.0,336.0,423360.0,40512.0,96.0,96.0,0.0,96.0,157226521.0,5868252.0,50156.0,12539.0,50156.0,25178312.0,43886.5,55296990.0,5291458.0,12539.0,12539.0,0.0,12539.0,219024.0,1872.0,468.0,1872.0,939744.0,1638.0,2063880.0,197496.0,468.0,468.0,0.0,468.0,16.0,4.0,16.0,8032.0,14.0,17640.0,1688.0,4.0,4.0,0.0,4.0,1.0,4.0,2008.0,3.5,4410.0,422.0,1.0,1.0,0.0,1.0,16.0,8032.0,14.0,17640.0,1688.0,4.0,4.0,0.0,4.0,4032064.0,7028.0,8855280.0,847376.0,2008.0,2008.0,0.0,2008.0,12.25,15435.0,1477.0,3.5,3.5,0.0,3.5,19448100.0,1861020.0,4410.0,4410.0,0.0,4410.0,178084.0,422.0,422.0,0.0,422.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
75.0,69.0,11888.0,0.0,5.0,1.0,2.0,2009.0,2.0,2978.0,328.0,1.0,1.0,0.0,1.0,5625.0,5175.0,891600.0,0.0,375.0,75.0,150.0,150675.0,150.0,223350.0,24600.0,75.0,75.0,0.0,75.0,4761.0,820272.0,0.0,345.0,69.0,138.0,138621.0,138.0,205482.0,22632.0,69.0,69.0,0.0,69.0,141324544.0,0.0,59440.0,11888.0,23776.0,23882992.0,23776.0,35402464.0,3899264.0,11888.0,11888.0,0.0,11888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,10.0,10045.0,10.0,14890.0,1640.0,5.0,5.0,0.0,5.0,1.0,2.0,2009.0,2.0,2978.0,328.0,1.0,1.0,0.0,1.0,4.0,4018.0,4.0,5956.0,656.0,2.0,2.0,0.0,2.0,4036081.0,4018.0,5982802.0,658952.0,2009.0,2009.0,0.0,2009.0,4.0,5956.0,656.0,2.0,2.0,0.0,2.0,8868484.0,976784.0,2978.0,2978.0,0.0,2978.0,107584.0,328.0,328.0,0.0,328.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
190.0,69.0,7082.0,0.0,5.0,2.0,0.0,2006.0,2.0,2614.0,228.0,1.0,1.0,0.0,1.0,36100.0,13110.0,1345580.0,0.0,950.0,380.0,0.0,381140.0,380.0,496660.0,43320.0,190.0,190.0,0.0,190.0,4761.0,488658.0,0.0,345.0,138.0,0.0,138414.0,138.0,180366.0,15732.0,69.0,69.0,0.0,69.0,50154724.0,0.0,35410.0,14164.0,0.0,14206492.0,14164.0,18512348.0,1614696.0,7082.0,7082.0,0.0,7082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,10030.0,10.0,13070.0,1140.0,5.0,5.0,0.0,5.0,4.0,0.0,4012.0,4.0,5228.0,456.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4024036.0,4012.0,5243684.0,457368.0,2006.0,2006.0,0.0,2006.0,4.0,5228.0,456.0,2.0,2.0,0.0,2.0,6832996.0,595992.0,2614.0,2614.0,0.0,2614.0,51984.0,228.0,228.0,0.0,228.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
60.0,69.0,8755.0,298.0,3.0,1.0,2.0,2009.0,3.5,3052.0,168.0,1.0,1.0,0.0,1.0,3600.0,4140.0,525300.0,17880.0,180.0,60.0,120.0,120540.0,210.0,183120.0,10080.0,60.0,60.0,0.0,60.0,4761.0,604095.0,20562.0,207.0,69.0,138.0,138621.0,241.5,210588.0,11592.0,69.0,69.0,0.0,69.0,76650025.0,2608990.0,26265.0,8755.0,17510.0,17588795.0,30642.5,26720260.0,1470840.0,8755.0,8755.0,0.0,8755.0,88804.0,894.0,298.0,596.0,598682.0,1043.0,909496.0,50064.0,298.0,298.0,0.0,298.0,9.0,3.0,6.0,6027.0,10.5,9156.0,504.0,3.0,3.0,0.0,3.0,1.0,2.0,2009.0,3.5,3052.0,168.0,1.0,1.0,0.0,1.0,4.0,4018.0,7.0,6104.0,336.0,2.0,2.0,0.0,2.0,4036081.0,7031.5,6131468.0,337512.0,2009.0,2009.0,0.0,2009.0,12.25,10682.0,588.0,3.5,3.5,0.0,3.5,9314704.0,512736.0,3052.0,3052.0,0.0,3052.0,28224.0,168.0,168.0,0.0,168.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
50.0,68.0,4080.0,0.0,3.0,1.0,1.0,2009.0,1.0,2279.0,94.0,1.0,1.0,0.0,1.0,2500.0,3400.0,204000.0,0.0,150.0,50.0,50.0,100450.0,50.0,113950.0,4700.0,50.0,50.0,0.0,50.0,4624.0,277440.0,0.0,204.0,68.0,68.0,136612.0,68.0,154972.0,6392.0,68.0,68.0,0.0,68.0,16646400.0,0.0,12240.0,4080.0,4080.0,8196720.0,4080.0,9298320.0,383520.0,4080.0,4080.0,0.0,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,6027.0,3.0,6837.0,282.0,3.0,3.0,0.0,3.0,1.0,1.0,2009.0,1.0,2279.0,94.0,1.0,1.0,0.0,1.0,1.0,2009.0,1.0,2279.0,94.0,1.0,1.0,0.0,1.0,4036081.0,2009.0,4578511.0,188846.0,2009.0,2009.0,0.0,2009.0,1.0,2279.0,94.0,1.0,1.0,0.0,1.0,5193841.0,214226.0,2279.0,2279.0,0.0,2279.0,8836.0,94.0,94.0,0.0,94.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
190.0,69.0,32463.0,149.0,3.0,1.0,4.0,2007.0,2.0,2871.0,439.0,1.0,0.0,0.0,1.0,36100.0,13110.0,6167970.0,28310.0,570.0,190.0,760.0,381330.0,380.0,545490.0,83410.0,190.0,0.0,0.0,190.0,4761.0,2239947.0,10281.0,207.0,69.0,276.0,138483.0,138.0,198099.0,30291.0,69.0,0.0,0.0,69.0,1053846369.0,4836987.0,97389.0,32463.0,129852.0,65153241.0,64926.0,93201273.0,14251257.0,32463.0,0.0,0.0,32463.0,22201.0,447.0,149.0,596.0,299043.0,298.0,427779.0,65411.0,149.0,0.0,0.0,149.0,9.0,3.0,12.0,6021.0,6.0,8613.0,1317.0,3.0,0.0,0.0,3.0,1.0,4.0,2007.0,2.0,2871.0,439.0,1.0,0.0,0.0,1.0,16.0,8028.0,8.0,11484.0,1756.0,4.0,0.0,0.0,4.0,4028049.0,4014.0,5762097.0,881073.0,2007.0,0.0,0.0,2007.0,4.0,5742.0,878.0,2.0,0.0,0.0,2.0,8242641.0,1260369.0,2871.0,0.0,0.0,2871.0,192721.0,439.0,0.0,0.0,439.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
60.0,112.0,12217.0,0.0,3.0,1.0,3.0,2007.0,3.5,2835.0,295.0,1.0,1.0,0.0,1.0,3600.0,6720.0,733020.0,0.0,180.0,60.0,180.0,120420.0,210.0,170100.0,17700.0,60.0,60.0,0.0,60.0,12544.0,1368304.0,0.0,336.0,112.0,336.0,224784.0,392.0,317520.0,33040.0,112.0,112.0,0.0,112.0,149255089.0,0.0,36651.0,12217.0,36651.0,24519519.0,42759.5,34635195.0,3604015.0,12217.0,12217.0,0.0,12217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,9.0,6021.0,10.5,8505.0,885.0,3.0,3.0,0.0,3.0,1.0,3.0,2007.0,3.5,2835.0,295.0,1.0,1.0,0.0,1.0,9.0,6021.0,10.5,8505.0,885.0,3.0,3.0,0.0,3.0,4028049.0,7024.5,5689845.0,592065.0,2007.0,2007.0,0.0,2007.0,12.25,9922.5,1032.5,3.5,3.5,0.0,3.5,8037225.0,836325.0,2835.0,2835.0,0.0,2835.0,87025.0,295.0,295.0,0.0,295.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
120.0,69.0,3696.0,0.0,2.0,1.0,2.0,2007.0,1.5,2162.0,211.0,1.0,0.0,0.0,1.0,14400.0,8280.0,443520.0,0.0,240.0,120.0,240.0,240840.0,180.0,259440.0,25320.0,120.0,0.0,0.0,120.0,4761.0,255024.0,0.0,138.0,69.0,138.0,138483.0,103.5,149178.0,14559.0,69.0,0.0,0.0,69.0,13660416.0,0.0,7392.0,3696.0,7392.0,7417872.0,5544.0,7990752.0,779856.0,3696.0,0.0,0.0,3696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4014.0,3.0,4324.0,422.0,2.0,0.0,0.0,2.0,1.0,2.0,2007.0,1.5,2162.0,211.0,1.0,0.0,0.0,1.0,4.0,4014.0,3.0,4324.0,422.0,2.0,0.0,0.0,2.0,4028049.0,3010.5,4339134.0,423477.0,2007.0,0.0,0.0,2007.0,2.25,3243.0,316.5,1.5,0.0,0.0,1.5,4674244.0,456182.0,2162.0,0.0,0.0,2162.0,44521.0,211.0,0.0,0.0,211.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1
20.0,70.0,7560.0,0.0,3.0,1.0,1.0,2006.0,1.0,2080.0,392.0,1.0,0.0,0.0,1.0,400.0,1400.0,151200.0,0.0,60.0,20.0,20.0,40120.0,20.0,41600.0,7840.0,20.0,0.0,0.0,20.0,4900.0,529200.0,0.0,210.0,70.0,70.0,140420.0,70.0,145600.0,27440.0,70.0,0.0,0.0,70.0,57153600.0,0.0,22680.0,7560.0,7560.0,15165360.0,7560.0,15724800.0,2963520.0,7560.0,0.0,0.0,7560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,6018.0,3.0,6240.0,1176.0,3.0,0.0,0.0,3.0,1.0,1.0,2006.0,1.0,2080.0,392.0,1.0,0.0,0.0,1.0,1.0,2006.0,1.0,2080.0,392.0,1.0,0.0,0.0,1.0,4024036.0,2006.0,4172480.0,786352.0,2006.0,0.0,0.0,2006.0,1.0,2080.0,392.0,1.0,0.0,0.0,1.0,4326400.0,815360.0,2080.0,0.0,0.0,2080.0,153664.0,392.0,0.0,0.0,392.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
70.0,55.0,10592.0,0.0,3.0,1.0,1.0,2007.0,1.5,2104.0,261.0,1.0,1.0,1.0,1.0,4900.0,3850.0,741440.0,0.0,210.0,70.0,70.0,140490.0,105.0,147280.0,18270.0,70.0,70.0,70.0,70.0,3025.0,582560.0,0.0,165.0,55.0,55.0,110385.0,82.5,115720.0,14355.0,55.0,55.0,55.0,55.0,112190464.0,0.0,31776.0,10592.0,10592.0,21258144.0,15888.0,22285568.0,2764512.0,10592.0,10592.0,10592.0,10592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,6021.0,4.5,6312.0,783.0,3.0,3.0,3.0,3.0,1.0,1.0,2007.0,1.5,2104.0,261.0,1.0,1.0,1.0,1.0,1.0,2007.0,1.5,2104.0,261.0,1.0,1.0,1.0,1.0,4028049.0,3010.5,4222728.0,523827.0,2007.0,2007.0,2007.0,2007.0,2.25,3156.0,391.5,1.5,1.5,1.5,1.5,4426816.0,549144.0,2104.0,2104.0,2104.0,2104.0,68121.0,261.0,261.0,261.0,261.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
160.0,21.0,1680.0,604.0,2.0,1.0,1.0,2008.0,1.5,1470.0,0.0,0.0,1.0,0.0,1.0,25600.0,3360.0,268800.0,96640.0,320.0,160.0,160.0,321280.0,240.0,235200.0,0.0,0.0,160.0,0.0,160.0,441.0,35280.0,12684.0,42.0,21.0,21.0,42168.0,31.5,30870.0,0.0,0.0,21.0,0.0,21.0,2822400.0,1014720.0,3360.0,1680.0,1680.0,3373440.0,2520.0,2469600.0,0.0,0.0,1680.0,0.0,1680.0,364816.0,1208.0,604.0,604.0,1212832.0,906.0,887880.0,0.0,0.0,604.0,0.0,604.0,4.0,2.0,2.0,4016.0,3.0,2940.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2008.0,1.5,1470.0,0.0,0.0,1.0,0.0,1.0,1.0,2008.0,1.5,1470.0,0.0,0.0,1.0,0.0,1.0,4032064.0,3012.0,2951760.0,0.0,0.0,2008.0,0.0,2008.0,2.25,2205.0,0.0,0.0,1.5,0.0,1.5,2160900.0,0.0,0.0,1470.0,0.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
190.0,75.0,10382.0,105.0,2.0,1.0,1.0,2006.0,2.0,1683.0,0.0,0.0,0.0,0.0,1.0,36100.0,14250.0,1972580.0,19950.0,380.0,190.0,190.0,381140.0,380.0,319770.0,0.0,0.0,0.0,0.0,190.0,5625.0,778650.0,7875.0,150.0,75.0,75.0,150450.0,150.0,126225.0,0.0,0.0,0.0,0.0,75.0,107785924.0,1090110.0,20764.0,10382.0,10382.0,20826292.0,20764.0,17472906.0,0.0,0.0,0.0,0.0,10382.0,11025.0,210.0,105.0,105.0,210630.0,210.0,176715.0,0.0,0.0,0.0,0.0,105.0,4.0,2.0,2.0,4012.0,4.0,3366.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2006.0,2.0,1683.0,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2.0,1683.0,0.0,0.0,0.0,0.0,1.0,4024036.0,4012.0,3376098.0,0.0,0.0,0.0,0.0,2006.0,4.0,3366.0,0.0,0.0,0.0,0.0,2.0,2832489.0,0.0,0.0,0.0,0.0,1683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
160.0,24.0,2522.0,50.0,3.0,1.0,2.0,2006.0,2.0,2679.0,40.0,1.0,1.0,0.0,1.0,25600.0,3840.0,403520.0,8000.0,480.0,160.0,320.0,320960.0,320.0,428640.0,6400.0,160.0,160.0,0.0,160.0,576.0,60528.0,1200.0,72.0,24.0,48.0,48144.0,48.0,64296.0,960.0,24.0,24.0,0.0,24.0,6360484.0,126100.0,7566.0,2522.0,5044.0,5059132.0,5044.0,6756438.0,100880.0,2522.0,2522.0,0.0,2522.0,2500.0,150.0,50.0,100.0,100300.0,100.0,133950.0,2000.0,50.0,50.0,0.0,50.0,9.0,3.0,6.0,6018.0,6.0,8037.0,120.0,3.0,3.0,0.0,3.0,1.0,2.0,2006.0,2.0,2679.0,40.0,1.0,1.0,0.0,1.0,4.0,4012.0,4.0,5358.0,80.0,2.0,2.0,0.0,2.0,4024036.0,4012.0,5374074.0,80240.0,2006.0,2006.0,0.0,2006.0,4.0,5358.0,80.0,2.0,2.0,0.0,2.0,7177041.0,107160.0,2679.0,2679.0,0.0,2679.0,1600.0,40.0,40.0,0.0,40.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
60.0,70.0,9370.0,0.0,3.0,1.0,2.0,2006.0,3.5,2567.0,616.0,1.0,1.0,0.0,1.0,3600.0,4200.0,562200.0,0.0,180.0,60.0,120.0,120360.0,210.0,154020.0,36960.0,60.0,60.0,0.0,60.0,4900.0,655900.0,0.0,210.0,70.0,140.0,140420.0,245.0,179690.0,43120.0,70.0,70.0,0.0,70.0,87796900.0,0.0,28110.0,9370.0,18740.0,18796220.0,32795.0,24052790.0,5771920.0,9370.0,9370.0,0.0,9370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,6018.0,10.5,7701.0,1848.0,3.0,3.0,0.0,3.0,1.0,2.0,2006.0,3.5,2567.0,616.0,1.0,1.0,0.0,1.0,4.0,4012.0,7.0,5134.0,1232.0,2.0,2.0,0.0,2.0,4024036.0,7021.0,5149402.0,1235696.0,2006.0,2006.0,0.0,2006.0,12.25,8984.5,2156.0,3.5,3.5,0.0,3.5,6589489.0,1581272.0,2567.0,2567.0,0.0,2567.0,379456.0,616.0,616.0,0.0,616.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
